Id,rf_auto_0,rf_manual_0,ad_linear_0,ad_sqr_0,ad_exp_0,gbr_0,et_auto_0,et_manual_0,svr_rbf_0,svr_sigmoid_0,xgbr_0,rf_auto_1,rf_manual_1,ad_linear_1,ad_sqr_1,ad_exp_1,gbr_1,et_auto_1,et_manual_1,svr_rbf_1,svr_sigmoid_1,xgbr_1,rf_auto_2,rf_manual_2,ad_linear_2,ad_sqr_2,ad_exp_2,gbr_2,et_auto_2,et_manual_2,svr_rbf_2,svr_sigmoid_2,xgbr_2,rf_auto_3,rf_manual_3,ad_linear_3,ad_sqr_3,ad_exp_3,gbr_3,et_auto_3,et_manual_3,svr_rbf_3,svr_sigmoid_3,xgbr_3,rf_auto_4,rf_manual_4,ad_linear_4,ad_sqr_4,ad_exp_4,gbr_4,et_auto_4,et_manual_4,svr_rbf_4,svr_sigmoid_4,xgbr_4,rf_auto_5,rf_manual_5,ad_linear_5,ad_sqr_5,ad_exp_5,gbr_5,et_auto_5,et_manual_5,svr_rbf_5,svr_sigmoid_5,xgbr_5,rf_auto_6,rf_manual_6,ad_linear_6,ad_sqr_6,ad_exp_6,gbr_6,et_auto_6,et_manual_6,svr_rbf_6,svr_sigmoid_6,xgbr_6,rf_auto_7,rf_manual_7,ad_linear_7,ad_sqr_7,ad_exp_7,gbr_7,et_auto_7,et_manual_7,svr_rbf_7,svr_sigmoid_7,xgbr_7,rf_auto_8,rf_manual_8,ad_linear_8,ad_sqr_8,ad_exp_8,gbr_8,et_auto_8,et_manual_8,svr_rbf_8,svr_sigmoid_8,xgbr_8,rf_auto_9,rf_manual_9,ad_linear_9,ad_sqr_9,ad_exp_9,gbr_9,et_auto_9,et_manual_9,svr_rbf_9,svr_sigmoid_9,xgbr_9,SalePrice
742,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,131932.286513,137807.0,134891.695444,136203.509494,134149.846154,132261.835499,142000.0,140857.398448,159473.968771,159973.370133,135568.53125,142000
743,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,183249.1487,178068.476,157311.976852,153202.409774,165253.068182,168314.280323,178990.277778,179566.523609,165069.987335,164440.258721,179779.671875,179000
744,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,167595.116323,170307.96,164519.918033,150295.85124,167812.45283,155634.489322,175004.62963,174561.879437,162778.686071,163519.264932,165700.109375,175000
745,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,196349.632747,192618.8,237916.137821,242816.649596,234180.82659,209943.626527,180000.0,183431.426386,163167.686522,166277.787069,188796.03125,180000
746,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,294718.521057,298225.508,251802.195489,256637.541226,257047.973262,328720.161391,299800.0,301822.381667,164380.01443,169147.074395,300939.3125,299800
747,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,234713.212324,234718.824,237792.830579,244198.513761,245551.435616,235288.178752,235986.313131,233865.51124,170961.40661,168247.585703,236304.21875,236000
748,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,267884.625859,263750.368,263425.118519,251923.730594,263259.821429,264181.750161,265979.0,263414.973069,162232.203271,163146.985638,268538.25,265979
749,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,248974.795919,250780.164,254458.941176,283037.204969,250094.270833,248654.066375,260400.0,259594.720491,169071.797492,168525.792095,254625.828125,260400
750,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,105627.340634,103067.688,126864.222222,135182.582645,127505.217687,87393.1829816,98000.0,97743.8703968,161091.649657,155387.572404,90946.3828125,98000
751,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96283.3458225,96866.7,117712.611675,124180.923875,116981.156542,90080.3455016,96500.0,97283.6220207,159820.075453,156109.585291,92597.5390625,96500
752,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,169463.928084,165363.296,184007.780797,178096.870438,187836.979167,162724.391939,162000.0,165619.760709,167134.680236,165776.167357,161324.984375,162000
